Operator_ID,Sequence_Rank,From_Node,To_Node,Activity_Type,Travel_Time,Start_Service,Finish_Service,Processing_Time
1,1,0,3887856,Service,10.586043785842856,10.586043785842861,21.576043785842863,10.990000000000002
1,2,3887856,3884008,Service,10.859530885902856,32.435574671745705,43.542241338412374,11.10666666666667
1,3,3884008,0,Return to Base,10.586043785842856,,,
2,1,0,3885330,Service,10.586043785842856,10.586043785842861,21.576043785842863,10.990000000000002
2,2,3885330,3885329,Service,10.867902939986326,32.443946725829186,43.55728005916252,11.113333333333337
2,3,3885329,0,Return to Base,10.574881047064897,,,
3,1,0,3877613,Service,10.580462416453877,10.580462416453884,21.580462416453884,11.0
3,2,3877613,3886510,Service,10.890228417542243,32.470690833996116,43.53069083399612,11.060000000000002
3,3,3886510,0,Return to Base,10.558136938897958,,,
4,1,0,3877746,Service,10.566508992981428,10.566508992981426,21.573175659648093,11.006666666666668
4,2,3877746,3880688,Service,10.856740201208366,32.42991586085646,43.57324919418979,11.14333333333333
4,3,3880688,0,Return to Base,10.558136938897958,,,
